id,raw_sentence,pun_type,pun_label
het_412,' ' Why shouldn ' t I stir my coffee with a ballpoint pen ? ' ' Tom bickered .,heterographic,1
het_413,"It ' s not a BUG , it ' s an undocumented feature !",heterographic,0
het_414,"I am in total control , but don ' t tell my wife .",heterographic,0
het_415,"' ' The seesaw is upside down , ' ' said Tom saucily .",heterographic,1
het_416,50 Shades of Grace,heterographic,1
het_417,"In his latest promotional campaign , the manager of City Tent and Awning told his crew to canvas the entire area .",heterographic,1
het_418,I once worked at a factory that made boat paddles . The starting pay was ten dollars an oar .,heterographic,1
het_419,Many are content to live in a coal mine and never see the son .,heterographic,1
het_420,My two uncles bet who would get married first . Then one upped the ante .,heterographic,1
het_421,If roosters saw how hens are treated they ' d turn over in their gravy .,heterographic,1
het_422,No man is indispensable .,heterographic,0
het_423,"If it works , you must have done something wrong .",heterographic,0
het_424,"The dervish had so much endurance , he set a new whirled record .",heterographic,1
het_425,The customer is always right .,heterographic,0
het_426,I simply must find a new podiatrist . My podiatrist has developed such a callus attitude .,heterographic,1
het_427,"I went out for a run this morning and tripped over , I could have been wearing the wrong size shoes , I haven ' t seen the footage yet .",heterographic,1
het_428,Is that pure rump roast ? Nothing butt .,heterographic,1
het_429,"OLD TREE SURGEONS never die , they just take a final bough .",heterographic,1
het_430,Fire ! yelled Tom alarmingly .,heterographic,1
het_431,"One of the tires just blew out , Tom said sparingly .",heterographic,1
het_432,Much bran and little meal .,heterographic,0
het_433,Beware of Greeks bearing gifts .,heterographic,0
het_434,May the 4th be with you .,heterographic,1
het_435,"Lizards have a very strong heartbeat which can be faintly heard anywhere on their body , said Mr . Johnson , beginning a story . ' ' Come listen to this tail . ' '",heterographic,1
het_436,Ms . Earhart ' s loss to aviation could never be ameliorated .,heterographic,1
het_437,God is on the side of the strongest batallions .,heterographic,0
het_438,"If wishes were horses , beggars would ride .",heterographic,0
het_439,The more the merrier .,heterographic,0
het_440,"So that ' s the way the wind blows , said Tom vainly .",heterographic,1
het_441,Justice pleaseth few in their own house .,heterographic,0
het_442,It wasn ' t school John disliked it was just the principal of it .,heterographic,1
het_443,"If you ' re not the lead dog , the view can be very interesting !",heterographic,0
het_444,Mickey Mouse gives some people Disney spells .,heterographic,1
het_445,The nudist defended himself by citing his Constitutional right to bare arms .,heterographic,1
het_446,"My friend said , ' There ' s a lot of gold in those hills . ' I replied , ' That ' s a load of bullion . ' .",heterographic,1
het_447,Never say never .,heterographic,0
het_448,Governments absorb 100x their weight in excess liberties .,heterographic,0
het_449,Piano players are considered to be Baldwin they lose their hair .,heterographic,1
het_450,"My stereo ' s half - fixed , said Tom monotonously .",heterographic,1
het_451,The race horse went lame early . It was the first out of its gait .,heterographic,1
het_452,First things first .,heterographic,0
het_453,The study of ancient symbols will lead you to rune .,heterographic,1
het_454,' ' What ' s a wide - angle lens ? ' ' asked Tom obtusely .,heterographic,1
het_455,Insomnia isn ' t anything to lose sleep over .,heterographic,0
het_456,Every cloud has a silver lining .,heterographic,0
het_457,A bee keeper will sell you honey with swarm wishes .,heterographic,1
het_458,My pet bird can predict the future . He is an omen pigeon .,heterographic,1
het_459,"' ' I ' m waiting to see the doctor , ' ' said Tom patiently .",heterographic,1
het_460,Guerrilla warfare is more than just throwing a banana .,heterographic,1
het_461,Did you know that donuts were first made in Greece ?,heterographic,1
het_462,"' ' Europe needs more self - restraint , ' ' said Tom continently .",heterographic,1
het_463,My name is Hans . I ' m a manicurist,heterographic,1
het_464,"Two snakes parted , and one said , ' fangs for the memories ' .",heterographic,1
het_465,Health is wealth .,heterographic,0
het_466,A bird with a headache might just migrane south .,heterographic,1
het_467,Swine were the most influential animal of the last decade .,heterographic,1
het_468,"My sofa was repaired , but I was surprised to find an item on the bill for upholstery tacks .",heterographic,1
het_469,Some resist having the ' flu jab but it ' s quite innocuous .,heterographic,1
het_470,Some people don ' t have the Vegas idea of how to quit gambling .,heterographic,1
het_471,"I got a nasty electric shock the other day , but I wasn ' t phased .",heterographic,1
het_472,"My name is Russell , I ' m a cattle thief",heterographic,1
het_473,"Look at those tall flowers , said Tom gladly .",heterographic,1
het_474,"If this were an actual tagline , it would be funny .",heterographic,0
het_475,Every fool is pleased with his own folly .,heterographic,0
het_476,Can you repeat the part after ' Listen very carefully ' ?,heterographic,0
het_477,What you seize is what you get .,heterographic,1
het_478,"' ' It ' s just gold leaf , ' ' said Tom guiltily .",heterographic,1
het_479,"' ' I ' ve an urgent appointment , ' ' said Tom in Russian .",heterographic,1
het_480,A crow in a telephone booth had no money so he had to make a collect caw .,heterographic,1
het_481,"On my tour of the U . K . , Charles invited me to cook at Buckingham Palace , and naturally , I took photos so I could show everyone the prince .",heterographic,1
het_482,An unemployed logger is a would worker .,heterographic,1
het_483,A waist is a terrible thing to mind .,heterographic,1
het_484,"Don ' t confuse me with facts , my mind is made up !",heterographic,0
het_485,The sailor called his girlfriend ' s belly ring a naval destroyer .,heterographic,1
het_486,"I started to work at a seafood buffet , but then I pulled a mussel .",heterographic,1
het_487,Fashionable women in Indiana all wear designer Hoosiery .,heterographic,1
het_488,John Deere has just released its most powerful tractor yet . It is the torque of the town .,heterographic,1
het_489,"She was only a Colonel ' s Daughter , but she was great to the navy and rotten to the corps .",heterographic,1
het_490,"I don ' t have all the answers , just those that count .",heterographic,0
het_491,Reading music makes me crotchety .,heterographic,1
het_492,"That makes 144 , said Tom , grossly .",heterographic,1
het_493,"I saw a beaver movie last night , it was the best dam movie I ' ve ever seen .",heterographic,1
het_494,The fine print is usually a clause for suspicion .,heterographic,1
het_495,Insert disk 5 of 4 and press any key to continue,heterographic,0
het_496,The haughty magician had illusions of grandeur .,heterographic,1
het_497,Greys Anatomy has many humerus remarks .,heterographic,1
het_498,"Although he perfected his comic routines on the mainland , his best audiences were in the aisles .",heterographic,1
het_499,It ' s just like a cowboy to stirrup trouble .,heterographic,1
het_500,The exception proves the rule .,heterographic,0
het_501,"' ' I was the first to climb Mount Everest , ' ' said Tom hilariously .",heterographic,1
het_502,Let ' s go to the gym and weight a while .,heterographic,1
het_503,People have a happy time vacationing in Ireland because they are walking on Eire .,heterographic,1
het_504,"I ' ll tempt Adam tonight , she said evilly .",heterographic,1
het_505,Sellers of dried grapes are always raisin awareness .,heterographic,1
het_506,"' ' I won ' t tell you anything about my salivary glands , ' ' said Tom secretively .",heterographic,1
het_507,The child is father to the man and to the woman .,heterographic,0
het_508,"I need to go on a diet , said Tom wastefully .",heterographic,1
het_509,I ' ve caught Moby Dick ! Tom wailed .,heterographic,1
het_510,The prodigal son was having a bad heir day .,heterographic,1
het_511,"I may look busy , but I ' m just confused !",heterographic,0
het_512,A man too busy to take care of his health is like a mechanic too busy to take care of his tools .,heterographic,0
het_513,"To emphasize that someone is a stranger : ' ' As we used to say in the cheese industry , I don ' t know him from Edam . ' '",heterographic,1
het_514,He frequently practices furtive looks to operate at peek efficiency .,heterographic,1
het_515,"Diplomacy : Saying "" Nice doggie "" until you can find a rock",heterographic,0
het_516,A king is old when he reaches the age of sovereignty .,heterographic,1
het_517,Take a God look at yourself .,heterographic,1
het_518,There was an orchestra conductor who threw tempo tantrums .,heterographic,1
het_519,"Company ' s coming , Tom guessed .",heterographic,1
het_520,What did the nice girl say when her date invited her home to see his stamp collection ? ' Philately will get you nowhere ' .,heterographic,1
het_521,All is not lost that is in danger .,heterographic,0
het_522,Bakers have a great knead to make bread .,heterographic,1
het_523,"If you think that mutt made strange sounds as a pup , you should hear him grown .",heterographic,1
het_524,"She was only a Columnist ' s daughter , but she ' s always chasing wild roomers .",heterographic,1
het_525,"Wanting to buy his girlfriend a gift that she was sure to appreciate , Bugs Bunny decided that something on the order of twenty - four carats would be about right .",heterographic,1
het_526,Every man has his price .,heterographic,0
het_527,"As they looked at the recreation of the Greek temple on Rodeo Drive while a freak ice storm was occurring , Emily and Henry were astonished by the very unusual frieze .",heterographic,1
het_528,The proctologist reassured the patient that his condition could be rectified .,heterographic,1
