id,raw_sentence,pun_type,pun_label
hom_2180,"OLD SOCCER PLAYERS never die , they just achieve their final goal .",homographic,1
het_511,"I may look busy , but I ' m just confused !",heterographic,0
hom_609,"I used to be addicted to soap , but I ' m clean now .",homographic,1
hom_1094,Philosophy : unintelligible answers to insoluble problems,homographic,0
hom_61,"Old math teachers never die , they just become irrational .",homographic,1
het_492,"That makes 144 , said Tom , grossly .",heterographic,1
het_692,The careless pyromaniac made an ash of himself .,heterographic,1
hom_252,"The more you stroke the cat ' s tail , the more he raises his back .",homographic,0
hom_259,The weatherman who forecasted snow in July was a bit of a flake .,homographic,1
het_595,"Old chicken farmers never die , they just have a dozen aches .",heterographic,1
hom_2002,Avogadro expected a large number to attend .,homographic,1
hom_1787,The president of a ladder manufacturer had to step down .,homographic,1
het_228,' ' Are you homosexual ? ' ' Tom queried gaily .,heterographic,1
hom_302,Copper wire was invented by lawyers arguing over a penny .,homographic,0
het_1311,A massage therapist kneaded new customers .,heterographic,1
hom_1236,When the pirate captain ' s ship ran aground he couldn ' t fathom why .,homographic,1
het_1119,My name is Neal . I lead prayer groups .,heterographic,1
hom_221,Did you hear about the guy whose whole left side was cut off ? He ' s all right now .,homographic,1
het_395,Mind your own business .,heterographic,0
hom_283,"The designer wondered why his pirate room wasn ' t perfect , and the judge told him he went a little overboard .",homographic,1
hom_2030,OLD BOOKKEEPERS never die they just lose their figures .,homographic,1
hom_812,"OLD CARTOONISTS never die , they just draw their last breath .",homographic,1
hom_2198,Don ' t marry for money ; you can borrow it cheaper .,homographic,0
hom_558,Her decision to take up rock climbing was precipitous to say the least .,homographic,1
het_610,"Little Bo Peep grew tired of the daily search for her lost sheep and decided to keep them in the garden area close to her house . Since she no longer had to spend her days tracking down her wayward herd , Bo decided to take up the hobby of flower gardening . Now every morning Bo Peep goes out to tend her phlox .",heterographic,1
het_297,Look on the sunny side of life .,heterographic,0
hom_282,' ' How long will I have to wait for a table ? ' ' asked Tom without reservation .,homographic,1
het_16,A china doll was marked in tiny letters : ' maid in USA ' .,heterographic,1
het_133,To learn rope tricks you have to be taut .,heterographic,1
het_1246,Away goes the devil if he finds the door shut against him .,heterographic,0
hom_1961,A blow with a word strikes deeper than a blow with a sword .,homographic,0
hom_906,Gardeners like to plant their feet firmly .,homographic,1
het_1764,"Life is short , eat dessert first .",heterographic,0
hom_146,The grass is always greener on the other side .,homographic,0
het_1426,"Yea , I ' m a pacifist . Wanna make somethin ' of it , bub ?",heterographic,0
hom_81,OLD HIKERS never die they just get the boot .,homographic,1
hom_1597,"Enjoy the present day , trusting little to what tomorrow may bring .",homographic,0
hom_1552,Don ' t fall before you ' re pushed .,homographic,0
hom_1888,The runaway beer truck barrelled down the freeway after its driver was mugged .,homographic,1
het_1701,Good wine needs no bush .,heterographic,0
hom_189,To golf at your favorite course may require a long drive .,homographic,1
het_1365,If you want to buy a hose you might go on a shopping spray .,heterographic,1
hom_2055,"When the Dalmatian ran away , he was spotted two blocks from home .",homographic,1
het_90,"I love cats , Tom mused .",heterographic,1
hom_1588,"In medical school he worried about passing as a surgeon , but he made the cut .",homographic,1
het_1577,"Anything good is either illegal , immoral or fattening .",heterographic,0
het_206,A paramedic got a new job as a chauffeur : an ambiance driver .,heterographic,1
hom_1724,"Don ' t play with matches . Lighters work much , much better .",homographic,0
het_1104,I keep reading ' The Lord of the Rings ' over and over . I guess it ' s just force of hobbit .,heterographic,1
hom_115,"A play , based on billiards , started right on cue .",homographic,1
hom_1928,A bible falling apart belongs to someone who isn’t .,homographic,1
het_1252,Don ' t cross a bridge before you come to it .,heterographic,0
het_1305,The first scientists who studied fog were mistified .,heterographic,1
hom_1560,"When asked by a passenger how high he would get , the pilot replied , ' I don ' t do drugs . '",homographic,1
hom_1750,"OLD ORGANISTS never die , they just come to a stop .",homographic,1
hom_1655,For fast relief take two tablets . The ten commandments,homographic,1
hom_784,I ' ll hear it from the horse ' s mouth .,homographic,0
het_596,"1 + 2 = 3 ; Therefore , 4 + 5 = 6 .",heterographic,0
het_786,Lamb stew is much ado about mutton,heterographic,1
hom_314,"and that , my leige , is how we know the Earth to be banana - shaped . . .",homographic,0
het_793,"I ' m singing well these days , Tom intoned .",heterographic,1
het_863,Do hotel managers get board with their jobs ?,heterographic,1
hom_1754,"I ' m taking this ship back into harbor , Tom reported .",homographic,1
het_1523,""" Oops . "" - - Richard Nixon",heterographic,0
hom_870,"Dutch shoes used to be made in a factory machine , until it got clogged up .",homographic,1
hom_1842,Give credit where credit is due .,homographic,0
hom_1183,"The calculus teacher tried to keep his students on task , but the class discussion kept going off on tangents .",homographic,1
hom_667,"During his lifetime , the composer Bach was a noted success .",homographic,1
hom_329,My name is Melody . A Musician,homographic,1
het_816,Two is a company ; three is a crowd .,heterographic,0
het_1425,The white beets were returned to the produce supplier because they were chard beyond recognition .,heterographic,1
hom_230,"My name is Chuck , I ' m a butcher .",homographic,1
hom_178,I couldn ' t figure out how to fasten my seatbelt . Then it clicked .,homographic,1
hom_650,"She was only a Moonshiner ' s daughter , but I love her still .",homographic,1
het_267,"I haven ' t developed my photographs yet , said Tom negatively .",heterographic,1
hom_1775,"OLD GEOLOGISTS never die , they just have their faults",homographic,1
hom_2196,How do you know if you run out of invisible ink ?,homographic,0
hom_57,It ' s easy to be wise after the event .,homographic,0
hom_2197,My name is Nick . I was a barber but I ' m looking for a new job .,homographic,1
hom_300,A gambling gardener usually hedges his bets .,homographic,1
het_632,"New legislation forbids anyone but Santa ' s family dressing up as him , and you must be named in the related clauses .",heterographic,1
hom_140,"Some commands given by the army are specific , others are General .",homographic,1
het_1058,It takes a village to raise a child .,heterographic,0
het_1055,"My wife is a fine cook , plus a great algebra teacher , she is quite famous for her pi .",heterographic,1
het_747,Never say die .,heterographic,0
het_1428,I have always wanted to hand out carts at Wal - Mart . I cannot imagine a greeter job .,heterographic,1
het_371,THIS TRUCK HAS BEEN IN 8 ACCIDENTS . It has not lost one yet .,heterographic,0
het_1417,One Sunday afternoon the Three Musketeers played a game of touché football .,heterographic,1
het_96,The manufacturing of t - shirts has really cotton .,heterographic,1
het_534,The chicken crossed the playground to get to the other slide .,heterographic,1
hom_1459,"My name is Art , I ' m a museum curator .",homographic,1
hom_2034,"Teacher : In this box , I have a 10 - foot snake . Sammy : You can ' t fool me , Teacher . . . snakes don ' t have feet .",homographic,1
het_1550,We now return to your previously - scheduled topics .,heterographic,0
hom_1427,Roentgen was radiating .,homographic,1
hom_1847,Don ' t open the darkroom door ; it lets all the dark out .,homographic,0
het_951,Pray up in advance .,heterographic,1
hom_775,After having a knee dislocated and an elbow fractured in two barroom brawls Bradley should have learned to stay away from those joints .,homographic,1
hom_118,Backup not found : ( A ) bort ( R ) etry ( P ) anic,homographic,0
hom_1371,Windows loading . Come back tomorrow .,homographic,0
het_66,When the glassblower inhaled he got a pane in the stomach .,heterographic,1
hom_366,"When the plums dry on your tree , it ' s time to prune .",homographic,1
het_14,"And Adam asked , "" What ' s a Headache ? """,heterographic,0
hom_2135,My daughter ' s studying natural medicine and I ' m rooting for her .,homographic,1
hom_1168,"' ' My parents are called Billy and Nanny , ' ' Tom kidded .",homographic,1
het_872,"The fisherman kept bragging about the big fish he caught , but he would not be very pacific about where he caught it .",heterographic,1
hom_1771,Eve taught us it’s okay to take a little ribbing,homographic,1
hom_1327,"The valuable dog was still missing , believed stolen , however the police announced they have a lead .",homographic,1
het_375,"Arriving late , Senator Kennedy slipped on a banana peel and fell in a heap , resulting in a humerus break in the midst of the subcommittee ' s intense discussion .",heterographic,1
het_167,A reconciled friend is a double enemy .,heterographic,0
het_1347,"OLD PROSTITUTES never die , they just fake away",heterographic,1
hom_975,There is no tree but bears some fruit .,homographic,0
hom_1494,"If it looks like a duck , swims like a duck , and quacks like a duck , then it probably is a duck .",homographic,0
hom_1221,Rule 1 : Don ' t sweat the small stuff . Rule 2 : Everything is small stuff,homographic,0
het_158,"I hate sweet potatoes , Tom yammered .",heterographic,1
het_1732,Kings sometimes found that uprisings were a peasant surprise .,heterographic,1
hom_1240,"No man is born into this world , whose work is not born with him .",homographic,0
het_810,"OLD POPULATION EXPERTS never die , they just lose their census .",heterographic,1
het_520,What did the nice girl say when her date invited her home to see his stamp collection ? ' Philately will get you nowhere ' .,heterographic,1
het_445,The nudist defended himself by citing his Constitutional right to bare arms .,heterographic,1
